Unnamed: 0,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
30510,11260,2021-06-10,11,Good,PM10,3,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30511,11260,2021-06-11,13,Good,PM10,2,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30512,11260,2021-06-12,15,Good,PM2.5,2,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30513,11260,2021-06-13,22,Good,PM2.5,2,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30514,11260,2021-06-14,20,Good,PM2.5,2,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30515,11260,2021-06-15,28,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30516,11260,2021-06-16,24,Good,PM2.5,2,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30517,11260,2021-06-17,13,Good,PM2.5,3,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30518,11260,2021-06-18,15,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30519,11260,2021-06-19,10,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30520,11260,2021-06-20,14,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30521,11260,2021-06-21,11,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30522,11260,2021-06-22,12,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30523,11260,2021-06-23,13,Good,PM10,3,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30524,11260,2021-06-24,35,Good,PM10,3,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30525,11260,2021-06-25,11,Good,PM10,3,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30526,11260,2021-06-26,13,Good,PM2.5,3,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30527,11260,2021-06-27,12,Good,PM2.5,3,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30528,11260,2021-06-28,12,Good,PM2.5,3,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30529,11260,2021-06-29,17,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30530,11260,2021-06-30,20,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30531,11260,2021-07-01,25,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30532,11260,2021-07-02,17,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30533,11260,2021-07-03,19,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30534,11260,2021-07-04,18,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30535,11260,2021-07-05,27,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30536,11260,2021-07-06,10,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30537,11260,2021-07-07,13,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30538,11260,2021-07-08,13,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30539,11260,2021-07-09,12,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30540,11260,2021-07-10,13,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30541,11260,2021-07-11,14,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30542,11260,2021-07-12,19,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30543,11260,2021-07-13,10,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30544,11260,2021-07-14,18,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30545,11260,2021-07-15,21,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30546,11260,2021-07-16,41,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30547,11260,2021-07-17,52,Moderate,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30548,11260,2021-07-18,49,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30549,11260,2021-07-19,40,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
